path;data;extension;date;length;length_after_html_drop;@userName;hashtag;URLs;emoticon;emoji;length_after_cleaning_text;language;interjection;target
tests2/youtube-uci-ml/_ham_/z120e5uautvcuper304ccf4bjrjugdpbwrc0k.ytbid;    reach  billion  katy  taylor ?;ytbid;Fri Jun 05 21:01:23 CEST 2015;58;58; ; ; ; : ; ;56;en; ;ham
tests2/youtube-uci-ml/_ham_/z13sgp25fzybg11lc23bhncaipqvgz14q04.ytbid; ra cool     rihann sttuupid;ytbid;Wed May 27 18:10:54 CEST 2015;35;35; ; ; ;p: a: ; ;31;en; ;ham
tests2/youtube-uci-ml/_ham_/z120e5uiiuu4jlaen22dundglo2dypric04.ytbid;  song !;ytbid;Tue Jul 22 20:53:49 CEST 2014;19;19; ; ; ; ; ;19;en; ;ham
tests2/youtube-uci-ml/_ham_/z13uffbajziyw5cfp23bwbw5auytzdl5b04.ytbid;    drunk   x);ytbid;Wed Nov 12 11:03:25 CET 2014;38;38; ; ; ;:) ; ;36;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12nf31pdvqmjdoyt04cdn3xzvajgrihnfo.ytbid;  increidebl;ytbid;Wed May 27 17:50:10 CEST 2015;18;18; ; ; ; ; ;18;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z125dnzbqpyqxlghe04cdxsgaxnovjvbxq00k.ytbid;   hate eminem  nirvana...trust ;ytbid;Tue May 19 20:30:58 CEST 2015;46;46; ; ; ; ; ;46;en;not -- ;ham
tests2/youtube-uci-ml/_ham_/z13cfr5o3mnyez4ju04ce3whmvflg1fifl00k.ytbid;awesome;ytbid;Mon May 18 09:38:34 CEST 2015;7;7; ; ; ; ; ;7;af; ;ham
tests2/youtube-uci-ml/_ham_/z12ecbfbewzlxxe5u04cjtmhqnzsdvyx1vs0k.ytbid;best song;ytbid;Wed May 27 05:28:43 CEST 2015;9;9; ; ; ; ; ;9;no; ;ham
tests2/youtube-uci-ml/_ham_/z12qufrhtzvrzztje04chhmadyu3glopkm00k.ytbid;  beautiful     american!;ytbid;Mon May 25 03:38:54 CEST 2015;40;40; ; ; ; ; ;40;en;not -- ;ham
tests2/youtube-uci-ml/_ham_/z13jtruhmlzzznqps04cd5rrbl2uexth4to0k.ytbid;thumbs   you'reply watching  2015;ytbid;Sun May 17 18:14:17 CEST 2015;36;36; ; ; ; ; ;36;en; ;ham
tests2/youtube-uci-ml/_ham_/z122wjt5wsi3xt25304cg1yrnxuxyluayuk0k.ytbid;man  song      bones -  minute '  dosing   sleep -   ' shuffling  crazy  hot feet extreme droll;ytbid;Wed May 20 00:17:19 CEST 2015;140;140; ; ; ; ; ;140;en;this -- really -- man -- like -- get in -- ;ham
tests2/youtube-uci-ml/_ham_/z12lzlsxewzbihrvl23jibxpttjxcrv04.ytbid; 2 million view anymore :));ytbid;Tue May 26 09:19:38 CEST 2015;30;30; ; ; ; ; ;30;en;not -- ;ham
tests2/youtube-uci-ml/_ham_/z13lfpkzyzvoynqvi234g5ix3taoefr21.ytbid;strong messages    song   heard.;ytbid;Fri May 22 21:42:29 CEST 2015;43;43; ; ; ; ; ;43;en; ;ham
tests2/youtube-uci-ml/_ham_/z134d5u5gkeeudxkj234wpgbxxezi1eb104.ytbid;eminem is a ginius stop!;ytbid;Wed May 27 18:33:07 CEST 2015;24;24; ; ; ; ; ;24;lt; ;ham
tests2/youtube-uci-ml/_ham_/z13fgt5wtsf3znibb04cgrfgasztuv5q5wk0k.ytbid;   views  queen  michael jackson, 2 billion views   god;ytbid;Sat Nov 08 04:43:22 CET 2014;71;71; ; ; ; ; ;71;en;this -- oh my god -- oh my -- oh -- ;ham
tests2/youtube-uci-ml/_ham_/z12axnji5w2axxht522thb3bktvqjdlbp04.ytbid;   100 millions   views   people   wanted  check  views;ytbid;Fri Nov 29 02:13:56 CET 2013;91;91; ; ; ; ; ;91;en;come -- ;ham
tests2/youtube-uci-ml/_ham_/z13uuxnivmfpvplmi23vvrdhsku1vpnfy.ytbid; 1 bil. ? wow, gs sucks,   opinion.;ytbid;Fri Jun 05 18:59:36 CEST 2015;49;49; ; ; ; ; ;49;en;wow -- what -- ;ham
tests2/youtube-uci-ml/_ham_/z13ucxa51rnftvu2j22if5oihq2qipjlp.ytbid; check back    reach 2x10^9 views   avoid watching baby;ytbid;Mon Jan 20 17:08:37 CET 2014;71;71; ; ; ; ; ;71;en;help -- ;ham
tests2/youtube-uci-ml/_ham_/z12wuxjqmqjbyjab404cidxofne4ftup35c.ytbid; felt    realized   song  5 years old...;ytbid;Mon May 25 20:48:16 CEST 2015;60;60; ; ; ; ; ;60;en;when -- this -- ;ham
tests2/youtube-uci-ml/_ham_/z12lxrwx2vmxwv4m422dz30wmzbjfji4r04.ytbid;charlie  lost!;ytbid;Wed May 20 18:41:30 CEST 2015;18;18; ; ; ; ; ;18;en; ;ham
tests2/youtube-uci-ml/_ham_/z12svjz4pt3sxvser22cgdsbnyfwtn55l04.ytbid;love it!!!!!!!;ytbid;Tue May 26 23:16:40 CEST 2015;14;14; ; ; ; ; ;14;en; ;ham
tests2/youtube-uci-ml/_ham_/z13fehihaneyzh3wp04cfxrwkyfkwvgoex00k.ytbid;mindblowing dance.,.,.superbbb song;ytbid;Sat May 23 06:28:49 CEST 2015;35;35; ; ; ; ; ;35;ms; ;ham
tests2/youtube-uci-ml/_ham_/z13jwbvxvoqje10yg04ccbx5lna5w5rr0tg0k.ytbid;   world  shuffle???;ytbid;Tue May 19 01:46:08 CEST 2015;33;33; ; ; ; ; ;33;en;why -- not -- ;ham
tests2/youtube-uci-ml/_ham_/z12zz5eqkxqfzxcof04cjfow2lf5c53hbcc.ytbid; song  world   2015;ytbid;Sat May 23 00:24:03 CEST 2015;29;29; ;#1 ; ; ; ;27;nl; ;ham
tests2/youtube-uci-ml/_ham_/z13qf1qgcyigy14mx223iv2yqxb5ebze4.ytbid; song   rape  cheating     basically.....;ytbid;Thu May 28 22:32:08 CEST 2015;65;65; ; ; ; ; ;65;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13ttr3z1kybet3io04cfv2icvbtj3ro120.ytbid;xd i was going crazy fuckin crazy watchin this brah;ytbid;Sat May 16 19:17:34 CEST 2015;51;51; ; ; ; ; ;51;so; ;ham
tests2/youtube-uci-ml/_ham_/z12mx3zj3pqigd3nb23xtpzwnriczf0zo04.ytbid;  god 2/7 people watched  video    7 billion people   world  2 billion watched ;ytbid;Fri Nov 07 12:58:58 CET 2014;108;108; ; ; ; ; ;108;en;this -- there -- oh my god -- oh my -- oh -- ;ham
tests2/youtube-uci-ml/_ham_/z133jzxzav2gw5lq504cgrnx3lbgulw5onc0k.ytbid;  3 billion views!!!!!!!!;ytbid;Sat Nov 08 03:47:23 CET 2014;29;29; ; ; ; ; ;29;en;come on -- come -- ;ham
tests2/youtube-uci-ml/_ham_/z12uu1ni2uqrvzfhf04cflg4ezqmjnfzzu00k.ytbid;youtube comments     5 years ago. ;ytbid;Sat May 23 23:08:55 CEST 2015;49;49; ; ; ; ; ;49;en;this -- so -- like -- ;ham
tests2/youtube-uci-ml/_ham_/z12gcfvpsr3au3vg104cdpw5rvbivre5aeg.ytbid;like eminen;ytbid;Tue May 19 19:13:35 CEST 2015;11;11; ; ; ; ; ;11;no; ;ham
tests2/youtube-uci-ml/_ham_/z12wyr0hqtreu51mg22zf1zgvqavdvklk.ytbid;gooooood;ytbid;Sat May 16 03:11:43 CEST 2015;8;8; ; ; ; ; ;8;so; ;ham
tests2/youtube-uci-ml/_ham_/z12sulyo4qmyjvjvm23tznvzfnboetfuj.ytbid; fuckin love  song!, ' sexy     ;ytbid;Tue May 26 17:56:20 CEST 2015;57;57; ; ; ; ; ;57;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12xirno0xvlwfz0o22rexjrlyuzyjttn.ytbid;2008-2010   years  pop;ytbid;Tue May 26 03:31:39 CEST 2015;32;32; ; ; ; ; ;32;en;pop -- ;ham
tests2/youtube-uci-ml/_ham_/z12de5li5lzwcbblp23gc11zmli4t5r10.ytbid;laughing  fucking ass    ;ytbid;Wed May 20 06:49:45 CEST 2015;17;17; ; ; ; ; ;17;en; ;ham
tests2/youtube-uci-ml/_ham_/z13gw3uz2kfkcf3np22nsvz4zkr0u5xzl04.ytbid;"""eye   tiger"" ""   champion""   katy perry   titles   rock songs  lyrics..";ytbid;Sun Oct 12 06:09:56 CEST 2014;107;107; ; ; ; ; ;107;en;like -- ;ham
tests2/youtube-uci-ml/_ham_/z13iuzxghsypjtfwy04ccnewbqbde3qwea0.ytbid;love shakira!;ytbid;Mon May 25 19:00:22 CEST 2015;13;13; ; ; ; ; ;13;sl; ;ham
tests2/youtube-uci-ml/_ham_/z12rgllzmwnfuba4h04ch3njgy2fg3ryerg0k.ytbid;instant message   check   views  ;ytbid;Mon Jan 20 22:20:59 CET 2014;38;38; ; ; ; ; ;38;en;how -- ;ham
tests2/youtube-uci-ml/_ham_/z122ybty1la4dbrz304cgnoh1knkiv0odfg.ytbid;lol;ytbid;Sat Nov 08 04:51:38 CET 2014;3;3; ; ; ; ; ;3;oc; ;ham
tests2/youtube-uci-ml/_ham_/z132i1cj3t2cedajp04cfxcqalbkfzd5fyk0k.ytbid; watching   2015.   hi-5;ytbid;Wed May 27 14:07:33 CEST 2015;39;39; ; ; ; ; ;39;en;this -- so -- ;ham
tests2/youtube-uci-ml/_ham_/z12rt5qylz3ny5qdv221epkhvsvxwlgjz04.ytbid;super nice, love musique;ytbid;Wed May 27 23:19:11 CEST 2015;24;24; ; ; ; ; ;24;fr;super -- ;ham
tests2/youtube-uci-ml/_ham_/z12uefkbwv2md3dbz04cg3yoqp2ngfgibqg0k.ytbid;"    person  loves real music   listen  ""cruz supat""  awesome  fuck!!!   eminem   .";ytbid;Thu May 21 15:36:34 CEST 2015;127;127; ; ; ; ; ;127;en;fuck!!! -- ;ham
tests2/youtube-uci-ml/_ham_/z13kjhwrdtvjzbbtc22ag3u4nmaocb023.ytbid;  love  music ;ytbid;Mon Nov 10 18:18:04 CET 2014;20;20; ; ; ; ; ;20;en; ;ham
tests2/youtube-uci-ml/_ham_/z12muzijetuwf3qgm04ce1nafxvtj535ao40k.ytbid;   soccer promotes terrorism. bad choice, shakira.;ytbid;Thu May 21 02:05:19 CEST 2015;62;62; ; ; ; ; ;62;en; ;ham
tests2/youtube-uci-ml/_ham_/z13rdtkxmnfsdptlc22qwryhlsrfslcht04.ytbid;"   video  started   ""  penis stuck   elevator"" excuse thing? ";ytbid;Fri Nov 07 19:47:06 CET 2014;90;90; ; ; ; ; ;90;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z131i5aanxneixud422egfx4rsmugbpm1.ytbid;870,000,000 views...566,000 comments...  lanta;ytbid;Sun May 17 02:07:13 CEST 2015;50;50; ; ; ; ; ;50;en;oh my -- oh -- ;ham
tests2/youtube-uci-ml/_ham_/z131yf5grx3hv1rxb04cdx0zexadztqgxrg0k.ytbid;' good ;ytbid;Sun Oct 05 14:59:39 CEST 2014;14;14; ; ; ;:) ; ;12;en;good -- ;ham
tests2/youtube-uci-ml/_ham_/z13cztvzwlzawvszx04cfp3rdma0dlyonso0k.ytbid;awesome song!,congratulations!!!;ytbid;Sat May 23 05:15:02 CEST 2015;32;32; ; ; ; ; ;32;en;congratulations!!! -- ;ham
tests2/youtube-uci-ml/_ham_/z13zyrkzxm21hblzq04cgl4yslaoc1zh52g.ytbid;    access  makeup   middle   woods...;ytbid;Thu Nov 06 12:56:46 CET 2014;66;66; ; ; ; ; ;66;en; ;ham
tests2/youtube-uci-ml/_ham_/z12wc1vj2mytepiki22lf5bggrynfloa304.ytbid; song  good    overplayed  hell    radio;ytbid;Tue Sep 16 08:11:53 CEST 2014;67;67; ; ; ; ; ;67;en;this -- the hell -- out -- hell -- good -- ;ham
tests2/youtube-uci-ml/_ham_/z13dv1fxtl20jhylo22pyx5gvme4wra1q.ytbid;beautiful song;ytbid;Thu May 21 12:34:17 CEST 2015;14;14; ; ; ; ; ;14;fr; ;ham
tests2/youtube-uci-ml/_ham_/z13qel3p2qaoexzhh04cjxniunrpzrtjro40k.ytbid;shakira;ytbid;Fri May 22 01:36:04 CEST 2015;7;7; ; ; ; ; ;7;ms; ;ham
tests2/youtube-uci-ml/_ham_/z12oyrwohnngydher22nvh2qqvmtcvqo004.ytbid;     eminems actual  songs, real fans   instant message talking abou untitled, cold wind blows,  2 hell, elevator, business, '  party,  famous, 25  life, rock bottom,  apologies,  song  dance,  ,   , toy soldiers, mosh  insane < songs   top   head ' ;ytbid;Wed May 27 20:09:05 CEST 2015;325;325; ; ; ;t: ; ;323;en;what -- welcome -- way -- same -- hell -- ;ham
tests2/youtube-uci-ml/_ham_/z12qgle4jsutshh1422kwjzwdkneerd4004.ytbid;2015 likeee;ytbid;Thu May 28 02:14:19 CEST 2015;11;11; ; ; ; ; ;11;uk; ;ham
tests2/youtube-uci-ml/_ham_/z13iefh5fqbhincpi04cfrcaxxzuwfdpgtc0k.ytbid;beautiful;ytbid;Sat May 23 13:47:50 CEST 2015;9;9; ; ; ; ; ;9;ro; ;ham
tests2/youtube-uci-ml/_ham_/z133v1lwfvzcvrlp004cgbnqivi4xnqwgbk.ytbid;  comprehend   video   700,000,000 views.  people found 'gangnam style' funny   explains  high view count      awful pop song.     clue   .;ytbid;Thu Nov 06 15:58:58 CET 2014;211;211; ; ; ; ; ;211;en;why -- this -- some people -- so -- really -- pop -- ;ham
tests2/youtube-uci-ml/_ham_/z13ufhijoxrjsnrxz04chh3gzledzruyg2c.ytbid;   feel    gangnam style copied  song  this?!;ytbid;Thu May 21 06:31:14 CEST 2015;68;68; ; ; ; ; ;68;en;why -- like -- as if -- ;ham
tests2/youtube-uci-ml/_ham_/z13mxl3zavzfc55as04ccf4ifo2textrofs.ytbid;hay   honesty wright   12year    love  song    makeing  song  love  song    harts   breaken  people kill      cazzy   love         make        dream  comeing rule  good luck;ytbid;Wed May 20 20:58:07 CEST 2015;286;286; ; ; ; ;😱👏;282;en;this -- thanks -- thank you -- sure -- so -- good luck -- good -- doing -- ;ham
tests2/youtube-uci-ml/_ham_/z12vilga4u3yjpvse23pst05vsy0xtikh.ytbid;sick music  sick females;ytbid;Tue May 26 18:09:09 CEST 2015;27;27; ; ; ; ; ;27;en; ;ham
tests2/youtube-uci-ml/_ham_/z13wz3sxqzv5u1axg04cepvrosylertw5xo0k.ytbid; song  fuck  cking awesom!!!!!!!;ytbid;Wed May 20 22:46:43 CEST 2015;35;35; ; ; ; ; ;35;en;this -- fuck -- ;ham
tests2/youtube-uci-ml/_ham_/z13xjvjgxqbcgdeni22wxfroqsvutpyb004.ytbid;thumbs    watched   2011;ytbid;Wed May 27 18:28:08 CEST 2015;35;35; ; ; ; ; ;35;en; ;ham
tests2/youtube-uci-ml/_ham_/z13wxxjz4ozfcjom122ushyqfru5uxlk5.ytbid;waka waka;ytbid;Thu May 21 15:51:22 CEST 2015;9;9; ; ; ; ; ;9;sw; ;ham
tests2/youtube-uci-ml/_ham_/z13ehf4g5z2rivxhm04cfjdyhl2kwljzsjs.ytbid;super;ytbid;Thu May 21 03:11:54 CEST 2015;5;5; ; ; ; ; ;5;an; ;ham
tests2/youtube-uci-ml/_ham_/z122z5pa2wyofbjj304cgfwrrmvjgn0pohc.ytbid;2 billion views,  2 million shares;ytbid;Sat Nov 08 10:30:35 CET 2014;38;38; ; ; ; ; ;38;en; ;ham
tests2/youtube-uci-ml/_ham_/z13jsrtahyyqv53jc04cdr4bcwfwg3lauek.ytbid; ;ytbid;Wed Nov 05 06:34:19 CET 2014;12;12; ;#2012bitches ; ; ; ;0;und; ;ham
tests2/youtube-uci-ml/_ham_/z12ofn4qmkmadrykm22bw5dgns3cxjcrh04.ytbid;love;ytbid;Thu May 28 17:58:53 CEST 2015;9;9; ; ; ; ;😘❤💖;4;sl; ;ham
tests2/youtube-uci-ml/_ham_/z13oe5si1ouygx2dv22vcrb5qouetpjz404.ytbid;omg;ytbid;Thu May 28 09:57:27 CEST 2015;3;3; ; ; ; ; ;3;tl; ;ham
tests2/youtube-uci-ml/_ham_/z13pzv4gkkj3hpe4g04ccdma2vbtcliiu1c.ytbid;world record youtube video views !!!!!!    xd;ytbid;Wed Nov 12 09:30:31 CET 2014;45;45; ; ; ; ; ;45;de; ;ham
tests2/youtube-uci-ml/_ham_/z13xwz5p3xq4zxdyv04cir2ammejxj15n2c.ytbid;5 years    love  song ~axy665;ytbid;Wed May 27 07:57:11 CEST 2015;45;45; ; ; ; ; ;45;en;this -- later -- ;ham
tests2/youtube-uci-ml/_ham_/z12uzb3oxy23cbikz23qsjczaxz5wh1t5.ytbid;music yeah;ytbid;Sat May 23 19:56:07 CEST 2015;10;10; ; ; ; ; ;10;en;yeah -- ;ham
tests2/youtube-uci-ml/_ham_/z13rgdjjjzmkuhnvf23dd1wxkqzwvjiij04.ytbid; song  special,    song  africa      african ;ytbid;Sat May 23 18:42:14 CEST 2015;72;72; ; ; ; ; ;72;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12dixvi2qepuhb4o04chpd5exjdx3oqdic.ytbid;    check  views ;ytbid;Tue Nov 11 19:38:12 CET 2014;36;36; ; ; ;:P ; ;34;en;here -- ;ham
tests2/youtube-uci-ml/_ham_/z13rj3tohue0exbkz22iyr3w2rntsfqcm.ytbid;amazing song;ytbid;Mon May 25 07:01:01 CEST 2015;12;12; ; ; ; ; ;12;tl; ;ham
tests2/youtube-uci-ml/_ham_/z13xxbfocuaewj0jl04cgbcioua2ht0zxjo.ytbid;eminem - rihanna;ytbid;Mon May 25 23:52:54 CEST 2015;16;16; ; ; ; ; ;16;de; ;ham
tests2/youtube-uci-ml/_ham_/z13bgdvyluihfv11i22rgxwhuvabzz1os04.ytbid;'  checking  views;ytbid;Thu Nov 28 21:49:00 CET 2013;27;27; ; ; ; ; ;27;en; ;ham
tests2/youtube-uci-ml/_ham_/z13zzjea3lrdfpk3323gttf4qtvwdbuhh04.ytbid; hate rap     song;ytbid;Tue May 26 20:46:46 CEST 2015;31;31; ; ; ; ; ;31;en;this -- like -- ;ham
tests2/youtube-uci-ml/_ham_/z13nvr2xayrwffsio04cj3zwyuf3vb1imdg.ytbid;thumbs    checked  video   homework views  ;ytbid;Mon Jan 20 16:15:09 CET 2014;56;56; ; ; ; ; ;56;en;this -- see -- ;ham
tests2/youtube-uci-ml/_ham_/z12iup4axsfpz50rz04cgr3xiuakujcwvb0.ytbid; ♪♪♪    favorite song ;ytbid;Fri Oct 24 18:41:52 CEST 2014;34;34; ; ; ;:-D ;♥;30;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13ay5zytl3icfrij04cc1kakqb4cpu4oks0k.ytbid;  opinion       black hair  blond hair );ytbid;Mon Sep 08 02:03:41 CEST 2014;73;73; ; ; ; : ; ;71;en;look -- ;ham
tests2/youtube-uci-ml/_ham_/z13utfk5rny3yzqtj22phlsxmtfuspbcp.ytbid;love song;ytbid;Wed May 27 17:04:42 CEST 2015;9;9; ; ; ; ; ;9;no; ;ham
tests2/youtube-uci-ml/_ham_/z121gzyrrsm4jlvid04cjj0zzpyxwv3qocc.ytbid;   give katy perry  good  mighty roar? ;ytbid;Wed Oct 08 08:19:15 CEST 2014;57;57; ; ; ;";) "; ;55;en;good -- ;ham
tests2/youtube-uci-ml/_ham_/z13czbe5wuelthefr22uit3o4m32v3f4q04.ytbid;love    lie - driveshaft;ytbid;Tue May 26 19:40:11 CEST 2015;33;33; ; ; ; ; ;33;en;way -- ;ham
tests2/youtube-uci-ml/_ham_/z12dc1xrjv3zgfpfl22pu5dh4va2upijn04.ytbid;megan fox  gorg  this!! eminem    rap god ;ytbid;Sun May 24 00:47:21 CEST 2015;58;58; ; ; ;:) ; ;56;en;this!! -- ;ham
tests2/youtube-uci-ml/_ham_/z13pc5zgykaetdf2123zhdra5orhjx2k5.ytbid;ooooo shuffllllllllllllllllllllllinnnnn;ytbid;Tue Jul 22 17:54:45 CEST 2014;39;39; ; ; ; ; ;39;cy; ;ham
tests2/youtube-uci-ml/_ham_/z12tjp244my0yhxqs04cc5jqkybuvrywkjw.ytbid;omg;ytbid;Sun May 17 13:13:49 CEST 2015;3;3; ; ; ; ; ;3;tl; ;ham
tests2/youtube-uci-ml/_ham_/z12wu1hapwjnvdrwe04cdj4ogu31cpjgnbw.ytbid; remember  torunament    today.;ytbid;Sat May 23 17:06:50 CEST 2015;45;45; ; ; ; ; ;45;en;like -- ;ham
tests2/youtube-uci-ml/_ham_/z13zejcafsrodf5f522xgn0xzonselufv.ytbid; guy charley  lost television show;ytbid;Thu May 07 23:59:13 CEST 2015;32;32; ; ; ; ; ;32;en; ;ham
tests2/youtube-uci-ml/_ham_/z13egzvw2peys54lo221i3zxjxucfbski.ytbid; song sucks;ytbid;Fri May 22 02:21:46 CEST 2015;15;15; ; ; ; ; ;15;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12nyp54hkecxheeg22mjhyjixyqittoo04.ytbid; are  there  people    this shit? hahahahah    real music..........   computer-based music.....  music industry.....;ytbid;Wed Jul 23 11:58:59 CEST 2014;151;151; ; ; ;:P ; ;149;en;well done -- well -- this -- shit -- like -- ;ham
tests2/youtube-uci-ml/_ham_/z12lxhrqdkyusbkji04cihtrvn3jvxnqszg0k.ytbid;love  song;ytbid;Tue Jul 22 01:26:50 CEST 2014;14;14; ; ; ; ; ;14;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12xdzogizvptt10e221cxqx2uvsslggp04.ytbid;waka waka !!!;ytbid;Fri May 22 14:23:20 CEST 2015;13;13; ; ; ; ; ;13;sw; ;ham
tests2/youtube-uci-ml/_ham_/z12hh3bobpvle1mvt22icnvommzjjxaup.ytbid; time  2011   shirt  cool;ytbid;Tue May 26 14:14:11 CEST 2015;43;43; ; ; ; ; ;43;en;time -- this -- ;ham
tests2/youtube-uci-ml/_ham_/z12pcbng1m2shlgkp23ki1izwkreylid3.ytbid;   video    youtube    views  likes?  gangnam style?      problem  ,     understand  phenomena  ,       random music video  there. ;ytbid;Sat Nov 08 03:15:09 CET 2014;223;223; ; ; ; ; ;223;en;why -- this -- out -- not -- like -- how -- ;ham
tests2/youtube-uci-ml/_ham_/z12kcnk5hsyvuv5sm22kfvapdk2of5poa04.ytbid;  partying ;ytbid;Sun May 17 13:44:46 CEST 2015;18;18; ; ; ; ; ;18;en; ;ham
tests2/youtube-uci-ml/_ham_/z13fzxmg0si1cpsc323silmpnpuasflls.ytbid;party rock ( ~;ytbid;Wed May 27 19:28:26 CEST 2015;16;16; ; ; ;8) ; ;14;cy; ;ham
tests2/youtube-uci-ml/_ham_/z13odfj4atu3vdw0k22xwbtrftfoubzwf04.ytbid;katy  mine girl   dreams ;ytbid;Tue Oct 21 19:16:47 CEST 2014;36;36; ; ; ; ;♥;35;en; ;ham
tests2/youtube-uci-ml/_ham_/z13mwrzgekanfjbnw23pgfwzwzf4wxgwv04.ytbid;rihanna  absolutely gorgeous   video.;ytbid;Thu May 28 20:27:42 CEST 2015;45;45; ; ; ; ; ;45;en;this -- absolutely -- ;ham
tests2/youtube-uci-ml/_ham_/z13ccdhqkujfe3i3s221tj5h1wmrfjibe04.ytbid;awesome video      favorite songs️️️️️️️️;ytbid;Mon Oct 06 00:21:13 CEST 2014;102;102; ; ; ; ;😀😀😀😀😀😀😀❤❤❤❤❤❤❤❤💎💎💎💎💎💄💄💄💄💋💋💋💋;54;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13rzhjaxxr3z1t4504ccvlp1uqnddvqoyg0k.ytbid;best song;ytbid;Sat May 23 02:14:31 CEST 2015;9;9; ; ; ; ; ;9;no; ;ham
tests2/youtube-uci-ml/_ham_/z12uzjtpanvdhjmtr23asxgyiyjezjxe5.ytbid; learned  shuffle   ;ytbid;Tue Jul 22 14:22:54 CEST 2014;37;37; ; ; ; ; ;37;en; ;ham
tests2/youtube-uci-ml/_ham_/z13wtxlwqlfizpaiq04cixs4eon3ez5xeaw.ytbid; views...... they'reply  90,000!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;ytbid;Mon May 25 17:33:18 CEST 2015;124;124; ; ; ; ; ;124;en;over -- ;ham
tests2/youtube-uci-ml/_ham_/z13csrxzhwnis5zg404cdxpyrpbvtdcocz40k.ytbid;eminem<3   rapper ;ytbid;Sat May 23 09:36:41 CEST 2015;32;32; ; ; ;<3 ; ;30;en; ;ham
tests2/youtube-uci-ml/_ham_/z12ws5swdzq4gxqkh23iilpavrmjcjqdy.ytbid;2 billion   shit?;ytbid;Sat Nov 08 10:14:48 CET 2014;24;24; ; ; ; ; ;24;en;this -- shit -- ;ham
tests2/youtube-uci-ml/_ham_/z12whdyrktazxzbls22jjjaz5tvohh0nz.ytbid;οh  god ... roar     video  vevo ..  2 months ago  justin' baby.. congratulations katy . applause <3 ;ytbid;Mon Nov 03 14:08:14 CET 2014;121;121; ; ; ; ; ;121;en;congratulations -- ;ham
tests2/youtube-uci-ml/_spam_/z12ig3mwynaxu5vtr23ed33wdofvwp2ve.ytbid;1,11E+18;ytbid;Wed Nov 05 11:36:42 CET 2014;139;139; ; ;https://www.facebook.com/photo.php?fbid=313454548839369&set=a.207230212795137.1073741825.100005244783212&type=1&theater ; ; ;20;und; ;spam
tests2/youtube-uci-ml/_spam_/z12fzrxbvl3xjlmyi04chleb0uexczkjquk0k.ytbid;  win borderlands  pre-sequel? check  channel ;ytbid;Sat Oct 18 09:12:26 CEST 2014;59;59; ; ; ;:) ; ;57;en; ;spam
tests2/youtube-uci-ml/_spam_/z13mf1fz1mmrdr4hf04cdnhxmmqtulfgchc.ytbid;check ou  hood doh,  flixter nossnevs;ytbid;Tue Aug 12 16:44:16 CEST 2014;43;43; ; ; ;t: ; ;41;en;doh -- ;spam
tests2/youtube-uci-ml/_spam_/z13osluqrpefv1hd323idhejzxanc3ai004.ytbid;check my channel out please. i do singing covers;ytbid;Wed Nov 05 22:50:02 CET 2014;48;48; ; ; ; ; ;48;cy; ;spam
tests2/youtube-uci-ml/_spam_/z135vx5jfu2mfvwvr22cj11wupbtfr1gz04.ytbid;suscribe  channel ;ytbid;Wed Nov 05 15:10:43 CET 2014;26;26; ; ; ; ; ;26;en; ;spam
tests2/youtube-uci-ml/_spam_/z12scr5ixnexwh2xa04civ3o3k25dr3wkfw.ytbid;check my channel for my new song 'static'!! you'll love it!!;ytbid;Thu Nov 06 15:31:36 CET 2014;60;60; ; ; ; ; ;60;cy; ;spam
tests2/youtube-uci-ml/_spam_/z13kflxgcqn3gv0hz04cdn5g4zjhutdosdw.ytbid;everyone please go subscribe to my channel or just loon at my videos;ytbid;Tue Jul 22 11:02:25 CEST 2014;68;68; ; ; ; ; ;68;cy; ;spam
tests2/youtube-uci-ml/_spam_/z13my12oyyrxdzfj204chp5pnryfe11wrbk.ytbid;like and subscrib if you watch  2015 ;ytbid;Sat Jan 17 20:26:39 CET 2015;41;41; ; ; ;";) "; ;39;so; ;spam
tests2/youtube-uci-ml/_spam_/z13wvz54kv3ow3dct233jb5ptof2d10se.ytbid;hey guys subscribe   chanel    subscribe back     videos ;ytbid;Tue Dec 09 05:35:45 CET 2014;85;85; ; ; ;:) ; ;83;en;like -- hey -- ;spam
tests2/youtube-uci-ml/_spam_/z13vs53zipmszf1ib04cerd5xlmzdz5qlzw0k.ytbid;check my channel;ytbid;Mon Nov 03 14:38:53 CET 2014;16;16; ; ; ; ; ;16;cy; ;spam
